"","SourceFiscalYear","AccountDSI","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","BSA","BSAtitle","LineNumber","LineItem","LineItemTitle","CostType","CostTypeTitle","LineNumber","AddOrNonAdd","Classified","FiscalYear","OriginType","ActualTotal","EnactedTotal","EnactedTotalQuantity","EnactedType","PBtotal","PBtype","QuantActualTotal","QuantEnactedType","QuantPBtotal","QuantPBtype"
"6554",2016,"1508N","Procurement of Ammo, Navy & MC","NAVY","02","Proc Ammo, MC","01","Marine Corps Ammunition","21 ","1388","Ctg 25mm, All Types","A","Weapon System Cost","21 ","Add","U",2016,"Total",NA,NA,NA,NA,0,NA,NA,NA,0,NA
"6555",2016,"1508N","Procurement of Ammo, Navy & MC","NAVY","02","Proc Ammo, MC","01","Marine Corps Ammunition","22 ","1468","Grenades, All Types","A","Weapon System Cost","22 ","Add","U",2016,"Total",NA,NA,NA,NA,1390,NA,NA,NA,0,NA
"6556",2016,"1508N","Procurement of Ammo, Navy & MC","NAVY","02","Proc Ammo, MC","01","Marine Corps Ammunition","23 ","1471","Rockets, All Types","A","Weapon System Cost","23 ","Add","U",2016,"Total",NA,NA,NA,NA,18960,NA,NA,NA,0,NA
"6557",2016,"1508N","Procurement of Ammo, Navy & MC","NAVY","02","Proc Ammo, MC","01","Marine Corps Ammunition","24 ","1473","Artillery, All Types","A","Weapon System Cost","24 ","Add","U",2016,"Total",NA,NA,NA,NA,112419,NA,NA,NA,0,NA
"6558",2016,"1508N","Procurement of Ammo, Navy & MC","NAVY","02","Proc Ammo, MC","01","Marine Corps Ammunition","25 ","1500","Demolition Munitions, All Types","A","Weapon System Cost","25 ","Add","U",2016,"Total",NA,NA,NA,NA,518,NA,NA,NA,0,NA
"6559",2016,"1508N","Procurement of Ammo, Navy & MC","NAVY","02","Proc Ammo, MC","01","Marine Corps Ammunition","26 ","1625","Fuze, All Types","A","Weapon System Cost","26 ","Add","U",2016,"Total",NA,NA,NA,NA,32634,NA,NA,NA,0,NA
"6560",2016,"1508N","Procurement of Ammo, Navy & MC","NAVY","02","Proc Ammo, MC","01","Marine Corps Ammunition","27 ","1628","Non Lethals","A","Weapon System Cost","27 ","Add","U",2016,"Total",NA,NA,NA,NA,3868,NA,NA,NA,0,NA
"6561",2016,"1508N","Procurement of Ammo, Navy & MC","NAVY","02","Proc Ammo, MC","01","Marine Corps Ammunition","28 ","1630","Ammo Modernization","A","Weapon System Cost","28 ","Add","U",2016,"Total",NA,NA,NA,NA,15117,NA,NA,NA,0,NA
"6562",2016,"1508N","Procurement of Ammo, Navy & MC","NAVY","02","Proc Ammo, MC","01","Marine Corps Ammunition","29 ","1660","Items Less Than $5 Million","A","Weapon System Cost","29 ","Add","U",2016,"Total",NA,NA,NA,NA,11219,NA,NA,NA,0,NA
"6563",2016,"1611N","Shipbuilding and Conversion, Navy","NAVY","02","Other Warships","01","Other Warships","1  ","2001","Carrier Replacement Program","L","Subsequent Full Funding (CY)","1  ","Add","U",2016,"Total",NA,NA,NA,NA,1634701,NA,NA,NA,0,NA
"6564",2016,"1611N","Shipbuilding and Conversion, Navy","NAVY","02","Other Warships","01","Other Warships","1  ","2001","Carrier Replacement Program","N","Completion of Prior Year Shipbuilding (CY)","1  ","Add","U",2016,"Total",NA,NA,NA,NA,0,NA,NA,NA,0,NA
"6565",2016,"1611N","Shipbuilding and Conversion, Navy","NAVY","02","Other Warships","01","Other Warships","2  ","2001","Carrier Replacement Program","C","Advance Procurement (CY)","2  ","Add","U",2016,"Total",NA,NA,NA,NA,874658,NA,NA,NA,0,NA
"6566",2016,"1611N","Shipbuilding and Conversion, Navy","NAVY","02","Other Warships","01","Other Warships","3  ","2013","Virginia Class Submarine","A","Weapon System Cost","3  ","Add","U",2016,"Total",NA,NA,NA,NA,5376854,NA,NA,NA,2,NA
"6567",2016,"1611N","Shipbuilding and Conversion, Navy","NAVY","02","Other Warships","01","Other Warships","3  ","2013","Virginia Class Submarine","B","Less: Advance Procurement (PY)","3  ","Add","U",2016,"Total",NA,NA,NA,NA,-2030484,NA,NA,NA,0,NA
"6568",2016,"1611N","Shipbuilding and Conversion, Navy","NAVY","02","Other Warships","01","Other Warships","3  ","2013","Virginia Class Submarine","N","Completion of Prior Year Shipbuilding (CY)","3  ","Add","U",2016,"Total",NA,NA,NA,NA,0,NA,NA,NA,0,NA
"6569",2016,"1611N","Shipbuilding and Conversion, Navy","NAVY","02","Other Warships","01","Other Warships","4  ","2013","Virginia Class Submarine","C","Advance Procurement (CY)","4  ","Add","U",2016,"Total",NA,NA,NA,NA,1993740,NA,NA,NA,0,NA
"6570",2016,"1611N","Shipbuilding and Conversion, Navy","NAVY","02","Other Warships","01","Other Warships","5  ","2086","CVN Refueling Overhauls","A","Weapon System Cost","5  ","Add","U",2016,"Total",NA,NA,NA,NA,4755855,NA,NA,NA,1,NA
"6571",2016,"1611N","Shipbuilding and Conversion, Navy","NAVY","02","Other Warships","01","Other Warships","5  ","2086","CVN Refueling Overhauls","B","Less: Advance Procurement (PY)","5  ","Add","U",2016,"Total",NA,NA,NA,NA,-813319,NA,NA,NA,0,NA
"6572",2016,"1611N","Shipbuilding and Conversion, Navy","NAVY","02","Other Warships","01","Other Warships","5  ","2086","CVN Refueling Overhauls","E","Less: Subsequent Full Funding (FY)","5  ","Add","U",2016,"Total",NA,NA,NA,NA,-3264262,NA,NA,NA,0,NA
"6573",2016,"1611N","Shipbuilding and Conversion, Navy","NAVY","02","Other Warships","01","Other Warships","5  ","2086","CVN Refueling Overhauls","L","Subsequent Full Funding (CY)","5  ","Add","U",2016,"Total",NA,NA,NA,NA,0,NA,NA,NA,0,NA
"6574",2016,"1611N","Shipbuilding and Conversion, Navy","NAVY","02","Other Warships","01","Other Warships","5  ","2086","CVN Refueling Overhauls","N","Completion of Prior Year Shipbuilding (CY)","5  ","Add","U",2016,"Total",NA,NA,NA,NA,0,NA,NA,NA,0,NA
"6575",2016,"1611N","Shipbuilding and Conversion, Navy","NAVY","02","Other Warships","01","Other Warships","6  ","2086","CVN Refueling Overhauls","C","Advance Procurement (CY)","6  ","Add","U",2016,"Total",NA,NA,NA,NA,14951,NA,NA,NA,0,NA
"6576",2016,"1611N","Shipbuilding and Conversion, Navy","NAVY","02","Other Warships","01","Other Warships","7  ","2119","DDG 1000","A","Weapon System Cost","7  ","Add","U",2016,"Total",NA,NA,NA,NA,433404,NA,NA,NA,0,NA
"6577",2016,"1611N","Shipbuilding and Conversion, Navy","NAVY","02","Other Warships","01","Other Warships","8  ","2122","DDG-51","A","Weapon System Cost","8  ","Add","U",2016,"Total",NA,NA,NA,NA,3522737,NA,NA,NA,2,NA
"6578",2016,"1611N","Shipbuilding and Conversion, Navy","NAVY","02","Other Warships","01","Other Warships","8  ","2122","DDG-51","B","Less: Advance Procurement (PY)","8  ","Add","U",2016,"Total",NA,NA,NA,NA,-373034,NA,NA,NA,0,NA
"6579",2016,"1611N","Shipbuilding and Conversion, Navy","NAVY","02","Other Warships","01","Other Warships","8  ","2122","DDG-51","N","Completion of Prior Year Shipbuilding (CY)","8  ","Add","U",2016,"Total",NA,NA,NA,NA,0,NA,NA,NA,0,NA
"6580",2016,"1611N","Shipbuilding and Conversion, Navy","NAVY","02","Other Warships","01","Other Warships","9  ","2122","DDG-51","C","Advance Procurement (CY)","9  ","Add","U",2016,"Total",NA,NA,NA,NA,0,NA,NA,NA,0,NA
"6581",2016,"1611N","Shipbuilding and Conversion, Navy","NAVY","02","Other Warships","01","Other Warships","10 ","2127","Littoral Combat Ship","A","Weapon System Cost","10 ","Add","U",2016,"Total",NA,NA,NA,NA,1436991,NA,NA,NA,3,NA
"6582",2016,"1611N","Shipbuilding and Conversion, Navy","NAVY","02","Other Warships","01","Other Warships","10 ","2127","Littoral Combat Ship","B","Less: Advance Procurement (PY)","10 ","Add","U",2016,"Total",NA,NA,NA,NA,-80000,NA,NA,NA,0,NA
"6583",2016,"1611N","Shipbuilding and Conversion, Navy","NAVY","02","Other Warships","01","Other Warships","10 ","2127","Littoral Combat Ship","N","Completion of Prior Year Shipbuilding (CY)","10 ","Add","U",2016,"Total",NA,NA,NA,NA,0,NA,NA,NA,0,NA
"6584",2016,"1611N","Shipbuilding and Conversion, Navy","NAVY","02","Other Warships","01","Other Warships","11 ","2127","Littoral Combat Ship","C","Advance Procurement (CY)","11 ","Add","U",2016,"Total",NA,NA,NA,NA,0,NA,NA,NA,0,NA
"6585",2016,"1611N","Shipbuilding and Conversion, Navy","NAVY","03","Amphibious Ships","01","Amphibious Ships","12 ","3036","LPD-17","A","Weapon System Cost","12 ","Add","U",2016,"Total",NA,NA,NA,NA,0,NA,NA,NA,0,NA
"6586",2016,"1611N","Shipbuilding and Conversion, Navy","NAVY","03","Amphibious Ships","01","Amphibious Ships","12 ","3036","LPD-17","E","Less: Subsequent Full Funding (FY)","12 ","Add","U",2016,"Total",NA,NA,NA,NA,0,NA,NA,NA,0,NA
"6587",2016,"1611N","Shipbuilding and Conversion, Navy","NAVY","03","Amphibious Ships","01","Amphibious Ships","12 ","3036","LPD-17","L","Subsequent Full Funding (CY)","12 ","Add","U",2016,"Total",NA,NA,NA,NA,550000,NA,NA,NA,1,NA
"6588",2016,"1611N","Shipbuilding and Conversion, Navy","NAVY","03","Amphibious Ships","01","Amphibious Ships","12 ","3036","LPD-17","N","Completion of Prior Year Shipbuilding (CY)","12 ","Add","U",2016,"Total",NA,NA,NA,NA,0,NA,NA,NA,0,NA
"6589",2016,"1611N","Shipbuilding and Conversion, Navy","NAVY","03","Amphibious Ships","01","Amphibious Ships","13 ","3039","Afloat Forward Staging Base","A","Weapon System Cost","13 ","Add","U",2016,"Total",NA,NA,NA,NA,0,NA,NA,NA,0,NA
"6590",2016,"1611N","Shipbuilding and Conversion, Navy","NAVY","03","Amphibious Ships","01","Amphibious Ships","14 ","3041","LHA Replacement","N","Completion of Prior Year Shipbuilding (CY)","14 ","Add","U",2016,"Total",NA,NA,NA,NA,0,NA,NA,NA,0,NA
"6591",2016,"1611N","Shipbuilding and Conversion, Navy","NAVY","03","Amphibious Ships","01","Amphibious Ships","15 ","3041","LHA Replacement","C","Advance Procurement (CY)","15 ","Add","U",2016,"Total",NA,NA,NA,NA,277543,NA,NA,NA,0,NA
"6592",2016,"1611N","Shipbuilding and Conversion, Navy","NAVY","03","Amphibious Ships","01","Amphibious Ships","16 ","3043","Joint High Speed Vessel","A","Weapon System Cost","16 ","Add","U",2016,"Total",NA,NA,NA,NA,0,NA,NA,NA,0,NA
"6593",2016,"1611N","Shipbuilding and Conversion, Navy","NAVY","03","Amphibious Ships","01","Amphibious Ships","16 ","3043","Joint High Speed Vessel","N","Completion of Prior Year Shipbuilding (CY)","16 ","Add","U",2016,"Total",NA,NA,NA,NA,0,NA,NA,NA,0,NA
"6594",2016,"1611N","Shipbuilding and Conversion, Navy","NAVY","05","Auxiliaries, Craft, and Prior-Year Program Costs","01","Auxiliaries, Craft and Prior Yr Program Cost","17 ","5025","TAO Fleet Oiler","A","Weapon System Cost","17 ","Add","U",2016,"Total",NA,NA,NA,NA,674190,NA,NA,NA,1,NA
"6595",2016,"1611N","Shipbuilding and Conversion, Navy","NAVY","05","Auxiliaries, Craft, and Prior-Year Program Costs","01","Auxiliaries, Craft and Prior Yr Program Cost","18 ","5092","Moored Training Ship","A","Weapon System Cost","18 ","Add","U",2016,"Total",NA,NA,NA,NA,0,NA,NA,NA,0,NA
"6596",2016,"1611N","Shipbuilding and Conversion, Navy","NAVY","05","Auxiliaries, Craft, and Prior-Year Program Costs","01","Auxiliaries, Craft and Prior Yr Program Cost","18 ","5092","Moored Training Ship","B","Less: Advance Procurement (PY)","18 ","Add","U",2016,"Total",NA,NA,NA,NA,0,NA,NA,NA,0,NA
"6597",2016,"1611N","Shipbuilding and Conversion, Navy","NAVY","05","Auxiliaries, Craft, and Prior-Year Program Costs","01","Auxiliaries, Craft and Prior Yr Program Cost","19 ","5092","Moored Training Ship","C","Advance Procurement (CY)","19 ","Add","U",2016,"Total",NA,NA,NA,NA,138200,NA,NA,NA,0,NA
"6598",2016,"1611N","Shipbuilding and Conversion, Navy","NAVY","05","Auxiliaries, Craft, and Prior-Year Program Costs","01","Auxiliaries, Craft and Prior Yr Program Cost","20 ","5110","Outfitting","A","Weapon System Cost","20 ","Add","U",2016,"Total",NA,NA,NA,NA,697207,NA,NA,NA,0,NA
"6599",2016,"1611N","Shipbuilding and Conversion, Navy","NAVY","05","Auxiliaries, Craft, and Prior-Year Program Costs","01","Auxiliaries, Craft and Prior Yr Program Cost","21 ","5112","Ship to Shore Connector","A","Weapon System Cost","21 ","Add","U",2016,"Total",NA,NA,NA,NA,255630,NA,NA,NA,5,NA
"6600",2016,"1611N","Shipbuilding and Conversion, Navy","NAVY","05","Auxiliaries, Craft, and Prior-Year Program Costs","01","Auxiliaries, Craft and Prior Yr Program Cost","22 ","5113","Service Craft","A","Weapon System Cost","22 ","Add","U",2016,"Total",NA,NA,NA,NA,30014,NA,NA,NA,0,NA
"6601",2016,"1611N","Shipbuilding and Conversion, Navy","NAVY","05","Auxiliaries, Craft, and Prior-Year Program Costs","01","Auxiliaries, Craft and Prior Yr Program Cost","23 ","5139","LCAC SLEP","A","Weapon System Cost","23 ","Add","U",2016,"Total",NA,NA,NA,NA,80738,NA,NA,NA,4,NA
"6602",2016,"1611N","Shipbuilding and Conversion, Navy","NAVY","05","Auxiliaries, Craft, and Prior-Year Program Costs","01","Auxiliaries, Craft and Prior Yr Program Cost","24 ","5212","YP Craft Maintenance/ROH/SLEP","A","Weapon System Cost","24 ","Add","U",2016,"Total",NA,NA,NA,NA,21838,NA,NA,NA,0,NA
"6603",2016,"1611N","Shipbuilding and Conversion, Navy","NAVY","05","Auxiliaries, Craft, and Prior-Year Program Costs","01","Auxiliaries, Craft and Prior Yr Program Cost","25 ","5300","Completion of PY Shipbuilding Programs","A","Weapon System Cost","25 ","Add","U",2016,"Total",NA,NA,NA,NA,389305,NA,NA,NA,0,NA
"6604",2016,"1611N","Shipbuilding and Conversion, Navy","NAVY","05","Auxiliaries, Craft, and Prior-Year Program Costs","01","Auxiliaries, Craft and Prior Yr Program Cost","25 ","5300","Completion of PY Shipbuilding Programs","X","CVN (MEMO NON ADD)","25 ","Non-Add","U",2016,"Total",NA,NA,NA,NA,123760,NA,NA,NA,0,NA
"6605",2016,"1611N","Shipbuilding and Conversion, Navy","NAVY","05","Auxiliaries, Craft, and Prior-Year Program Costs","01","Auxiliaries, Craft and Prior Yr Program Cost","25 ","5300","Completion of PY Shipbuilding Programs","Z","CVN RCOH (MEMO NON ADD)","25 ","Non-Add","U",2016,"Total",NA,NA,NA,NA,20029,NA,NA,NA,0,NA
"6606",2016,"1611N","Shipbuilding and Conversion, Navy","NAVY","05","Auxiliaries, Craft, and Prior-Year Program Costs","01","Auxiliaries, Craft and Prior Yr Program Cost","25 ","5300","Completion of PY Shipbuilding Programs","S","LCS (MEMO NON ADD)","25 ","Non-Add","U",2016,"Total",NA,NA,NA,NA,82674,NA,NA,NA,0,NA
"6607",2016,"1611N","Shipbuilding and Conversion, Navy","NAVY","05","Auxiliaries, Craft, and Prior-Year Program Costs","01","Auxiliaries, Craft and Prior Yr Program Cost","25 ","5300","Completion of PY Shipbuilding Programs","U","JHSV (MEMO NON ADD)","25 ","Non-Add","U",2016,"Total",NA,NA,NA,NA,26235,NA,NA,NA,0,NA
"6608",2016,"1611N","Shipbuilding and Conversion, Navy","NAVY","05","Auxiliaries, Craft, and Prior-Year Program Costs","01","Auxiliaries, Craft and Prior Yr Program Cost","25 ","5300","Completion of PY Shipbuilding Programs","2","DDG (MEMO NON ADD)","25 ","Non-Add","U",2016,"Total",NA,NA,NA,NA,75014,NA,NA,NA,0,NA
"6609",2016,"1611N","Shipbuilding and Conversion, Navy","NAVY","05","Auxiliaries, Craft, and Prior-Year Program Costs","01","Auxiliaries, Craft and Prior Yr Program Cost","25 ","5300","Completion of PY Shipbuilding Programs","5","LPD 17 (MEMO NON ADD)","25 ","Non-Add","U",2016,"Total",NA,NA,NA,NA,61593,NA,NA,NA,0,NA
"6610",2016,"1810N","Other Procurement, Navy","NAVY","01","Ships Support Equipment","01","Ship Propulsion Equipment","1  ","0110","LM-2500 Gas Turbine","A","Weapon System Cost","1  ","Add","U",2016,"Total",NA,NA,NA,NA,4881,NA,NA,NA,0,NA
"6611",2016,"1810N","Other Procurement, Navy","NAVY","01","Ships Support Equipment","01","Ship Propulsion Equipment","2  ","0120","Allison 501k Gas Turbine","A","Weapon System Cost","2  ","Add","U",2016,"Total",NA,NA,NA,NA,5814,NA,NA,NA,0,NA
"6612",2016,"1810N","Other Procurement, Navy","NAVY","01","Ships Support Equipment","01","Ship Propulsion Equipment","3  ","0140","Hybrid Electric Drive (HED)","A","Weapon System Cost","3  ","Add","U",2016,"Total",NA,NA,NA,NA,32906,NA,NA,NA,0,NA
"6613",2016,"1810N","Other Procurement, Navy","NAVY","01","Ships Support Equipment","02","Generators","4  ","0200","Surface Combatant HM&E","A","Weapon System Cost","4  ","Add","U",2016,"Total",NA,NA,NA,NA,36860,NA,NA,NA,0,NA
"6614",2016,"1810N","Other Procurement, Navy","NAVY","01","Ships Support Equipment","06","Navigation Equipment","5  ","0670","Other Navigation Equipment","A","Weapon System Cost","5  ","Add","U",2016,"Total",NA,NA,NA,NA,87481,NA,NA,NA,0,NA
"6615",2016,"1810N","Other Procurement, Navy","NAVY","01","Ships Support Equipment","08","Periscopes","6  ","0831","Sub Periscopes & Imaging Equip","A","Weapon System Cost","6  ","Add","U",2016,"Total",NA,NA,NA,NA,63109,NA,NA,NA,0,NA
"6616",2016,"1810N","Other Procurement, Navy","NAVY","01","Ships Support Equipment","09","Other Shipboard Equipment","7  ","0900","DDG Mod","A","Weapon System Cost","7  ","Add","U",2016,"Total",NA,NA,NA,NA,364157,NA,NA,NA,0,NA
"6617",2016,"1810N","Other Procurement, Navy","NAVY","01","Ships Support Equipment","09","Other Shipboard Equipment","8  ","0910","Firefighting Equipment","A","Weapon System Cost","8  ","Add","U",2016,"Total",NA,NA,NA,NA,16089,NA,NA,NA,0,NA
"6618",2016,"1810N","Other Procurement, Navy","NAVY","01","Ships Support Equipment","09","Other Shipboard Equipment","9  ","0925","Command and Control Switchboard","A","Weapon System Cost","9  ","Add","U",2016,"Total",NA,NA,NA,NA,2255,NA,NA,NA,0,NA
"6619",2016,"1810N","Other Procurement, Navy","NAVY","01","Ships Support Equipment","09","Other Shipboard Equipment","10 ","0933","LHA/LHD Midlife","A","Weapon System Cost","10 ","Add","U",2016,"Total",NA,NA,NA,NA,28571,NA,NA,NA,0,NA
"6620",2016,"1810N","Other Procurement, Navy","NAVY","01","Ships Support Equipment","09","Other Shipboard Equipment","11 ","0934","LCC 19/20 Extended Service Life Program","A","Weapon System Cost","11 ","Add","U",2016,"Total",NA,NA,NA,NA,12313,NA,NA,NA,0,NA
"6621",2016,"1810N","Other Procurement, Navy","NAVY","01","Ships Support Equipment","09","Other Shipboard Equipment","12 ","0935","Pollution Control Equipment","A","Weapon System Cost","12 ","Add","U",2016,"Total",NA,NA,NA,NA,16609,NA,NA,NA,0,NA
"6622",2016,"1810N","Other Procurement, Navy","NAVY","01","Ships Support Equipment","09","Other Shipboard Equipment","13 ","0941","Submarine Support Equipment","A","Weapon System Cost","13 ","Add","U",2016,"Total",NA,NA,NA,NA,10498,NA,NA,NA,0,NA
"6623",2016,"1810N","Other Procurement, Navy","NAVY","01","Ships Support Equipment","09","Other Shipboard Equipment","14 ","0942","Virginia Class Support Equipment","A","Weapon System Cost","14 ","Add","U",2016,"Total",NA,NA,NA,NA,35747,NA,NA,NA,0,NA
"6624",2016,"1810N","Other Procurement, Navy","NAVY","01","Ships Support Equipment","09","Other Shipboard Equipment","15 ","0944","LCS Class Support Equipment","A","Weapon System Cost","15 ","Add","U",2016,"Total",NA,NA,NA,NA,48399,NA,NA,NA,0,NA
"6625",2016,"1810N","Other Procurement, Navy","NAVY","01","Ships Support Equipment","09","Other Shipboard Equipment","16 ","0945","Submarine Batteries","A","Weapon System Cost","16 ","Add","U",2016,"Total",NA,NA,NA,NA,23072,NA,NA,NA,0,NA
"6626",2016,"1810N","Other Procurement, Navy","NAVY","01","Ships Support Equipment","09","Other Shipboard Equipment","17 ","0946","LPD Class Support Equipment","A","Weapon System Cost","17 ","Add","U",2016,"Total",NA,NA,NA,NA,55283,NA,NA,NA,0,NA
"6627",2016,"1810N","Other Procurement, Navy","NAVY","01","Ships Support Equipment","09","Other Shipboard Equipment","18 ","0950","Strategic Platform Support Equip","A","Weapon System Cost","18 ","Add","U",2016,"Total",NA,NA,NA,NA,18563,NA,NA,NA,0,NA
"6628",2016,"1810N","Other Procurement, Navy","NAVY","01","Ships Support Equipment","09","Other Shipboard Equipment","19 ","0955","DSSP Equipment","A","Weapon System Cost","19 ","Add","U",2016,"Total",NA,NA,NA,NA,7376,NA,NA,NA,0,NA
"6629",2016,"1810N","Other Procurement, Navy","NAVY","01","Ships Support Equipment","09","Other Shipboard Equipment","20 ","0960","CG Modernization","A","Weapon System Cost","20 ","Add","U",2016,"Total",NA,NA,NA,NA,0,NA,NA,NA,0,NA
"6630",2016,"1810N","Other Procurement, Navy","NAVY","01","Ships Support Equipment","09","Other Shipboard Equipment","21 ","0970","LCAC","A","Weapon System Cost","21 ","Add","U",2016,"Total",NA,NA,NA,NA,20965,NA,NA,NA,0,NA
"6631",2016,"1810N","Other Procurement, Navy","NAVY","01","Ships Support Equipment","09","Other Shipboard Equipment","22 ","0977","Underwater EOD Programs","A","Weapon System Cost","22 ","Add","U",2016,"Total",NA,NA,NA,NA,51652,NA,NA,NA,0,NA
"6632",2016,"1810N","Other Procurement, Navy","NAVY","01","Ships Support Equipment","09","Other Shipboard Equipment","23 ","0981","Items Less Than $5 Million","A","Weapon System Cost","23 ","Add","U",2016,"Total",NA,NA,NA,NA,102498,NA,NA,NA,0,NA
"6633",2016,"1810N","Other Procurement, Navy","NAVY","01","Ships Support Equipment","09","Other Shipboard Equipment","24 ","0989","Chemical Warfare Detectors","A","Weapon System Cost","24 ","Add","U",2016,"Total",NA,NA,NA,NA,3027,NA,NA,NA,0,NA
