"","SourceFiscalYear","AccountDSI","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","BudgetSubActivity","BudgetSubActivityTitle","IncludeInTOA","AddOrNonAdd","IncludeInTOA","Classified","FiscalYear","OriginType","ActualTotal","EnactedTotal","EnactedType","PBtotal","PBtype"
"1432",2016,"2010A","Military Personnel, Army","ARMY","01","Pay and Allowances of Officers","030","Basic Allowance for Subsistence","Y","Add","Y","U",2016,"Total",NA,NA,NA,304380,NA
"1433",2016,"2010A","Military Personnel, Army","ARMY","01","Pay and Allowances of Officers","035","Incentive Pays","Y","Add","Y","U",2016,"Total",NA,NA,NA,83219,NA
"1434",2016,"2010A","Military Personnel, Army","ARMY","01","Pay and Allowances of Officers","040","Special Pays","Y","Add","Y","U",2016,"Total",NA,NA,NA,381195,NA
"1435",2016,"2010A","Military Personnel, Army","ARMY","01","Pay and Allowances of Officers","045","Allowances","Y","Add","Y","U",2016,"Total",NA,NA,NA,272006,NA
"1436",2016,"2010A","Military Personnel, Army","ARMY","01","Pay and Allowances of Officers","050","Separation Pay","Y","Add","Y","U",2016,"Total",NA,NA,NA,214718,NA
"1437",2016,"2010A","Military Personnel, Army","ARMY","01","Pay and Allowances of Officers","055","Social Security Tax","Y","Add","Y","U",2016,"Total",NA,NA,NA,548536,NA
"1438",2016,"2010A","Military Personnel, Army","ARMY","02","Pay and Allowances of Enlisted","060","Basic Pay","Y","Add","Y","U",2016,"Total",NA,NA,NA,13129004,NA
"1439",2016,"2010A","Military Personnel, Army","ARMY","02","Pay and Allowances of Enlisted","065","Retired Pay Accrual","Y","Add","Y","U",2016,"Total",NA,NA,NA,4079866,NA
"1440",2016,"2010A","Military Personnel, Army","ARMY","02","Pay and Allowances of Enlisted","080","Basic Allowance for Housing","Y","Add","Y","U",2016,"Total",NA,NA,NA,5029307,NA
"1441",2016,"2010A","Military Personnel, Army","ARMY","02","Pay and Allowances of Enlisted","085","Incentive Pays","Y","Add","Y","U",2016,"Total",NA,NA,NA,94035,NA
"1442",2016,"2010A","Military Personnel, Army","ARMY","02","Pay and Allowances of Enlisted","090","Special Pays","Y","Add","Y","U",2016,"Total",NA,NA,NA,496415,NA
"1443",2016,"2010A","Military Personnel, Army","ARMY","02","Pay and Allowances of Enlisted","095","Allowances","Y","Add","Y","U",2016,"Total",NA,NA,NA,893776,NA
"1444",2016,"2010A","Military Personnel, Army","ARMY","02","Pay and Allowances of Enlisted","100","Separation Pay","Y","Add","Y","U",2016,"Total",NA,NA,NA,452815,NA
"1445",2016,"2010A","Military Personnel, Army","ARMY","02","Pay and Allowances of Enlisted","105","Social Security Tax","Y","Add","Y","U",2016,"Total",NA,NA,NA,1004369,NA
"1446",2016,"2010A","Military Personnel, Army","ARMY","03","Pay And Allowances Of Cadets","110","Academy Cadets","Y","Add","Y","U",2016,"Total",NA,NA,NA,80323,NA
"1447",2016,"2010A","Military Personnel, Army","ARMY","04","Subsistence of Enlisted Personnel","115","Basic Allowance for Subsistence","Y","Add","Y","U",2016,"Total",NA,NA,NA,1391532,NA
"1448",2016,"2010A","Military Personnel, Army","ARMY","04","Subsistence of Enlisted Personnel","120","Subsistence-In-Kind","Y","Add","Y","U",2016,"Total",NA,NA,NA,685852,NA
"1449",2016,"2010A","Military Personnel, Army","ARMY","04","Subsistence of Enlisted Personnel","121","Family Subsistence Supplemental Allowance","Y","Add","Y","U",2016,"Total",NA,NA,NA,893,NA
"1450",2016,"2010A","Military Personnel, Army","ARMY","05","Permanent Change of Station Travel","125","Accession Travel","Y","Add","Y","U",2016,"Total",NA,NA,NA,167227,NA
"1451",2016,"2010A","Military Personnel, Army","ARMY","05","Permanent Change of Station Travel","130","Training Travel","Y","Add","Y","U",2016,"Total",NA,NA,NA,143955,NA
"1452",2016,"2010A","Military Personnel, Army","ARMY","05","Permanent Change of Station Travel","135","Operational Travel","Y","Add","Y","U",2016,"Total",NA,NA,NA,431902,NA
"1453",2016,"2010A","Military Personnel, Army","ARMY","05","Permanent Change of Station Travel","140","Rotational Travel","Y","Add","Y","U",2016,"Total",NA,NA,NA,732694,NA
"1454",2016,"2010A","Military Personnel, Army","ARMY","05","Permanent Change of Station Travel","145","Separation Travel","Y","Add","Y","U",2016,"Total",NA,NA,NA,304443,NA
"1455",2016,"2010A","Military Personnel, Army","ARMY","05","Permanent Change of Station Travel","150","Travel of Organized Units","Y","Add","Y","U",2016,"Total",NA,NA,NA,4234,NA
"1456",2016,"2010A","Military Personnel, Army","ARMY","05","Permanent Change of Station Travel","155","Non-Temporary Storage","Y","Add","Y","U",2016,"Total",NA,NA,NA,11333,NA
"1457",2016,"2010A","Military Personnel, Army","ARMY","05","Permanent Change of Station Travel","160","Temporary Lodging Expense","Y","Add","Y","U",2016,"Total",NA,NA,NA,39186,NA
"1458",2016,"2010A","Military Personnel, Army","ARMY","06","Other Military Personnel Costs","170","Apprehension of Military Deserters","Y","Add","Y","U",2016,"Total",NA,NA,NA,717,NA
"1459",2016,"2010A","Military Personnel, Army","ARMY","06","Other Military Personnel Costs","175","Interest on Uniformed Services Savings","Y","Add","Y","U",2016,"Total",NA,NA,NA,3159,NA
"1460",2016,"2010A","Military Personnel, Army","ARMY","06","Other Military Personnel Costs","180","Death Gratuities","Y","Add","Y","U",2016,"Total",NA,NA,NA,42800,NA
"1461",2016,"2010A","Military Personnel, Army","ARMY","06","Other Military Personnel Costs","185","Unemployment Benefits","Y","Add","Y","U",2016,"Total",NA,NA,NA,293261,NA
"1462",2016,"2010A","Military Personnel, Army","ARMY","06","Other Military Personnel Costs","195","Education Benefits","Y","Add","Y","U",2016,"Total",NA,NA,NA,4620,NA
"1463",2016,"2010A","Military Personnel, Army","ARMY","06","Other Military Personnel Costs","200","Adoption Expenses","Y","Add","Y","U",2016,"Total",NA,NA,NA,589,NA
"1464",2016,"2010A","Military Personnel, Army","ARMY","06","Other Military Personnel Costs","210","Transportation Subsidy","Y","Add","Y","U",2016,"Total",NA,NA,NA,4814,NA
"1465",2016,"2010A","Military Personnel, Army","ARMY","06","Other Military Personnel Costs","212","Reserve Income Replacement Program","Y","Add","Y","U",2016,"Total",NA,NA,NA,0,NA
"1466",2016,"2010A","Military Personnel, Army","ARMY","06","Other Military Personnel Costs","215","Partial Dislocation Allowance","Y","Add","Y","U",2016,"Total",NA,NA,NA,105,NA
"1467",2016,"2010A","Military Personnel, Army","ARMY","06","Other Military Personnel Costs","216","SGLI Extra Hazard Payments","Y","Add","Y","U",2016,"Total",NA,NA,NA,6223,NA
"1468",2016,"2010A","Military Personnel, Army","ARMY","06","Other Military Personnel Costs","217","Reserve Officers Training Corps (ROTC)","Y","Add","Y","U",2016,"Total",NA,NA,NA,111929,NA
"1469",2016,"2010A","Military Personnel, Army","ARMY","06","Other Military Personnel Costs","218","Junior ROTC","Y","Add","Y","U",2016,"Total",NA,NA,NA,28140,NA
"1470",2016,"2010A","Military Personnel, Army","ARMY","06","Other Military Personnel Costs","219","Traumatic Injury Protection Coverage (T-SGLI)","Y","Add","Y","U",2016,"Total",NA,NA,NA,2803,NA
"1471",2016,"2010A","Military Personnel, Army","ARMY","","Less Reimbursables","","Less Reimbursables","N","Add","N","U",2016,"Total",NA,NA,NA,-267242,NA
"1472",2016,"1004A","MEDICARE - Retiree Health Care Contribution, A","ARMY","01","Health Care Contribution - Officers","300","Military Personnel, Army","Y","Add","Y","U",2016,"Total",NA,NA,NA,350256,NA
"1473",2016,"1004A","MEDICARE - Retiree Health Care Contribution, A","ARMY","02","Health Care Contribution - Enlisted","300","Military Personnel, Army","Y","Add","Y","U",2016,"Total",NA,NA,NA,1434951,NA
"1474",2016,"2070A","Reserve Personnel, Army","ARMY","01","Reserve Component Training and Support","010","Pay Group A Training  (15 Days & Drills 24/48)","Y","Add","Y","U",2016,"Total",NA,NA,NA,1556661,NA
"1475",2016,"2070A","Reserve Personnel, Army","ARMY","01","Reserve Component Training and Support","020","Pay Group B Training  (Backfill For Active Duty)","Y","Add","Y","U",2016,"Total",NA,NA,NA,44492,NA
"1476",2016,"2070A","Reserve Personnel, Army","ARMY","01","Reserve Component Training and Support","030","Pay Group F Training  (Recruits)","Y","Add","Y","U",2016,"Total",NA,NA,NA,234314,NA
"1477",2016,"2070A","Reserve Personnel, Army","ARMY","01","Reserve Component Training and Support","040","Pay Group P Training  (Pipeline Recruits)","Y","Add","Y","U",2016,"Total",NA,NA,NA,13326,NA
"1478",2016,"2070A","Reserve Personnel, Army","ARMY","01","Reserve Component Training and Support","060","Mobilization Training","Y","Add","Y","U",2016,"Total",NA,NA,NA,320,NA
"1479",2016,"2070A","Reserve Personnel, Army","ARMY","01","Reserve Component Training and Support","070","School Training","Y","Add","Y","U",2016,"Total",NA,NA,NA,215951,NA
"1480",2016,"2070A","Reserve Personnel, Army","ARMY","01","Reserve Component Training and Support","080","Special Training","Y","Add","Y","U",2016,"Total",NA,NA,NA,305622,NA
"1481",2016,"2070A","Reserve Personnel, Army","ARMY","01","Reserve Component Training and Support","090","Administration and Support","Y","Add","Y","U",2016,"Total",NA,NA,NA,2066663,NA
"1482",2016,"2070A","Reserve Personnel, Army","ARMY","01","Reserve Component Training and Support","100","Education Benefits","Y","Add","Y","U",2016,"Total",NA,NA,NA,18380,NA
"1483",2016,"2070A","Reserve Personnel, Army","ARMY","01","Reserve Component Training and Support","120","Health Profession Scholarship","Y","Add","Y","U",2016,"Total",NA,NA,NA,59606,NA
"1484",2016,"2070A","Reserve Personnel, Army","ARMY","01","Reserve Component Training and Support","130","Other Programs (Admin & Support)","Y","Add","Y","U",2016,"Total",NA,NA,NA,60101,NA
"1485",2016,"1005A","MEDICARE - Retiree Health Care Contribution, A RES","ARMY","01","Health Care Contribution - Reserve Component","300","Reserve Personnel, Army","Y","Add","Y","U",2016,"Total",NA,NA,NA,333193,NA
"1486",2016,"2060A","National Guard Personnel, Army","ARMY","01","Reserve Component Training and Support","010","Pay Group A Training  (15 Days & Drills 24/48)","Y","Add","Y","U",2016,"Total",NA,NA,NA,2640546,NA
"1487",2016,"2060A","National Guard Personnel, Army","ARMY","01","Reserve Component Training and Support","030","Pay Group F Training  (Recruits)","Y","Add","Y","U",2016,"Total",NA,NA,NA,526051,NA
"1488",2016,"2060A","National Guard Personnel, Army","ARMY","01","Reserve Component Training and Support","040","Pay Group P Training  (Pipeline Recruits)","Y","Add","Y","U",2016,"Total",NA,NA,NA,41411,NA
"1489",2016,"2060A","National Guard Personnel, Army","ARMY","01","Reserve Component Training and Support","070","School Training","Y","Add","Y","U",2016,"Total",NA,NA,NA,474110,NA
"1490",2016,"2060A","National Guard Personnel, Army","ARMY","01","Reserve Component Training and Support","080","Special Training","Y","Add","Y","U",2016,"Total",NA,NA,NA,690967,NA
"1491",2016,"2060A","National Guard Personnel, Army","ARMY","01","Reserve Component Training and Support","090","Administration and Support","Y","Add","Y","U",2016,"Total",NA,NA,NA,3700196,NA
"1492",2016,"2060A","National Guard Personnel, Army","ARMY","01","Reserve Component Training and Support","100","Education Benefits","Y","Add","Y","U",2016,"Total",NA,NA,NA,34866,NA
"1493",2016,"1006A","MEDICARE - Retiree Health Care Contribution, A GUARD","ARMY","01","Health Care Contribution - Reserve Component","300","National Guard Personnel, Army","Y","Add","Y","U",2016,"Total",NA,NA,NA,587903,NA
"1494",2016,"1453N","Military Personnel, Navy","NAVY","01","Pay and Allowances of Officers","005","Basic Pay","Y","Add","Y","U",2016,"Total",NA,NA,NA,4155448,NA
"1495",2016,"1453N","Military Personnel, Navy","NAVY","01","Pay and Allowances of Officers","010","Retired Pay Accrual","Y","Add","Y","U",2016,"Total",NA,NA,NA,1299342,NA
"1496",2016,"1453N","Military Personnel, Navy","NAVY","01","Pay and Allowances of Officers","025","Basic Allowance for Housing","Y","Add","Y","U",2016,"Total",NA,NA,NA,1536742,NA
"1497",2016,"1453N","Military Personnel, Navy","NAVY","01","Pay and Allowances of Officers","030","Basic Allowance for Subsistence","Y","Add","Y","U",2016,"Total",NA,NA,NA,173538,NA
"1498",2016,"1453N","Military Personnel, Navy","NAVY","01","Pay and Allowances of Officers","035","Incentive Pays","Y","Add","Y","U",2016,"Total",NA,NA,NA,133041,NA
"1499",2016,"1453N","Military Personnel, Navy","NAVY","01","Pay and Allowances of Officers","040","Special Pays","Y","Add","Y","U",2016,"Total",NA,NA,NA,440129,NA
"1500",2016,"1453N","Military Personnel, Navy","NAVY","01","Pay and Allowances of Officers","045","Allowances","Y","Add","Y","U",2016,"Total",NA,NA,NA,155538,NA
"1501",2016,"1453N","Military Personnel, Navy","NAVY","01","Pay and Allowances of Officers","050","Separation Pay","Y","Add","Y","U",2016,"Total",NA,NA,NA,42355,NA
"1502",2016,"1453N","Military Personnel, Navy","NAVY","01","Pay and Allowances of Officers","055","Social Security Tax","Y","Add","Y","U",2016,"Total",NA,NA,NA,316658,NA
"1503",2016,"1453N","Military Personnel, Navy","NAVY","02","Pay And Allowances Of Enlisted Personnel","060","Basic Pay","Y","Add","Y","U",2016,"Total",NA,NA,NA,8872694,NA
"1504",2016,"1453N","Military Personnel, Navy","NAVY","02","Pay And Allowances Of Enlisted Personnel","065","Retired Pay Accrual","Y","Add","Y","U",2016,"Total",NA,NA,NA,2780716,NA
"1505",2016,"1453N","Military Personnel, Navy","NAVY","02","Pay And Allowances Of Enlisted Personnel","080","Basic Allowance for Housing","Y","Add","Y","U",2016,"Total",NA,NA,NA,4142316,NA
"1506",2016,"1453N","Military Personnel, Navy","NAVY","02","Pay And Allowances Of Enlisted Personnel","085","Incentive Pays","Y","Add","Y","U",2016,"Total",NA,NA,NA,105060,NA
"1507",2016,"1453N","Military Personnel, Navy","NAVY","02","Pay And Allowances Of Enlisted Personnel","090","Special Pays","Y","Add","Y","U",2016,"Total",NA,NA,NA,784177,NA
"1508",2016,"1453N","Military Personnel, Navy","NAVY","02","Pay And Allowances Of Enlisted Personnel","095","Allowances","Y","Add","Y","U",2016,"Total",NA,NA,NA,645017,NA
"1509",2016,"1453N","Military Personnel, Navy","NAVY","02","Pay And Allowances Of Enlisted Personnel","100","Separation Pay","Y","Add","Y","U",2016,"Total",NA,NA,NA,156500,NA
"1510",2016,"1453N","Military Personnel, Navy","NAVY","02","Pay And Allowances Of Enlisted Personnel","105","Social Security Tax","Y","Add","Y","U",2016,"Total",NA,NA,NA,678758,NA
"1511",2016,"1453N","Military Personnel, Navy","NAVY","03","Pay And Allowances Of Cadets","110","Midshipmen","Y","Add","Y","U",2016,"Total",NA,NA,NA,79242,NA
"1512",2016,"1453N","Military Personnel, Navy","NAVY","04","Subsistence of Enlisted Personnel","115","Basic Allowance for Subsistence","Y","Add","Y","U",2016,"Total",NA,NA,NA,796876,NA
"1513",2016,"1453N","Military Personnel, Navy","NAVY","04","Subsistence of Enlisted Personnel","120","Subsistence-In-Kind","Y","Add","Y","U",2016,"Total",NA,NA,NA,453299,NA
"1514",2016,"1453N","Military Personnel, Navy","NAVY","04","Subsistence of Enlisted Personnel","121","Family Subsistence Supplemental Allowance","Y","Add","Y","U",2016,"Total",NA,NA,NA,4,NA
"1515",2016,"1453N","Military Personnel, Navy","NAVY","05","Permanent Change of Station Travel","125","Accession Travel","Y","Add","Y","U",2016,"Total",NA,NA,NA,97700,NA
"1516",2016,"1453N","Military Personnel, Navy","NAVY","05","Permanent Change of Station Travel","130","Training Travel","Y","Add","Y","U",2016,"Total",NA,NA,NA,99893,NA
"1517",2016,"1453N","Military Personnel, Navy","NAVY","05","Permanent Change of Station Travel","135","Operational Travel","Y","Add","Y","U",2016,"Total",NA,NA,NA,254445,NA
"1518",2016,"1453N","Military Personnel, Navy","NAVY","05","Permanent Change of Station Travel","140","Rotational Travel","Y","Add","Y","U",2016,"Total",NA,NA,NA,285835,NA
"1519",2016,"1453N","Military Personnel, Navy","NAVY","05","Permanent Change of Station Travel","145","Separation Travel","Y","Add","Y","U",2016,"Total",NA,NA,NA,129436,NA
"1520",2016,"1453N","Military Personnel, Navy","NAVY","05","Permanent Change of Station Travel","150","Travel of Organized Units","Y","Add","Y","U",2016,"Total",NA,NA,NA,30968,NA
"1521",2016,"1453N","Military Personnel, Navy","NAVY","05","Permanent Change of Station Travel","155","Non-Temporary Storage","Y","Add","Y","U",2016,"Total",NA,NA,NA,12159,NA
"1522",2016,"1453N","Military Personnel, Navy","NAVY","05","Permanent Change of Station Travel","160","Temporary Lodging Expense","Y","Add","Y","U",2016,"Total",NA,NA,NA,15800,NA
"1523",2016,"1453N","Military Personnel, Navy","NAVY","05","Permanent Change of Station Travel","165","Other","Y","Add","Y","U",2016,"Total",NA,NA,NA,11509,NA
"1524",2016,"1453N","Military Personnel, Navy","NAVY","06","Other Military Personnel Costs","170","Apprehension of Military Deserters","Y","Add","Y","U",2016,"Total",NA,NA,NA,59,NA
"1525",2016,"1453N","Military Personnel, Navy","NAVY","06","Other Military Personnel Costs","175","Interest on Uniformed Services Savings","Y","Add","Y","U",2016,"Total",NA,NA,NA,1370,NA
"1526",2016,"1453N","Military Personnel, Navy","NAVY","06","Other Military Personnel Costs","180","Death Gratuities","Y","Add","Y","U",2016,"Total",NA,NA,NA,18300,NA
"1527",2016,"1453N","Military Personnel, Navy","NAVY","06","Other Military Personnel Costs","185","Unemployment Benefits","Y","Add","Y","U",2016,"Total",NA,NA,NA,107603,NA
"1528",2016,"1453N","Military Personnel, Navy","NAVY","06","Other Military Personnel Costs","195","Education Benefits","Y","Add","Y","U",2016,"Total",NA,NA,NA,19364,NA
"1529",2016,"1453N","Military Personnel, Navy","NAVY","06","Other Military Personnel Costs","200","Adoption Expenses","Y","Add","Y","U",2016,"Total",NA,NA,NA,265,NA
"1530",2016,"1453N","Military Personnel, Navy","NAVY","06","Other Military Personnel Costs","210","Transportation Subsidy","Y","Add","Y","U",2016,"Total",NA,NA,NA,4993,NA
"1531",2016,"1453N","Military Personnel, Navy","NAVY","06","Other Military Personnel Costs","212","Reserve Income Replacement Program","Y","Add","Y","U",2016,"Total",NA,NA,NA,0,NA
"1532",2016,"1453N","Military Personnel, Navy","NAVY","06","Other Military Personnel Costs","215","Partial Dislocation Allowance","Y","Add","Y","U",2016,"Total",NA,NA,NA,35,NA
"1533",2016,"1453N","Military Personnel, Navy","NAVY","06","Other Military Personnel Costs","216","SGLI Extra Hazard Payments","Y","Add","Y","U",2016,"Total",NA,NA,NA,6541,NA
"1534",2016,"1453N","Military Personnel, Navy","NAVY","06","Other Military Personnel Costs","217","Reserve Officers Training Corps (ROTC)","Y","Add","Y","U",2016,"Total",NA,NA,NA,21269,NA
